price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,lat,long,price_category,description_len
24900,2012.0,mercedes-benz,like new,8,gas,42953.0,clean,automatic,rwd,full-size,sedan,grey,al,30.0,-88.0,high,353
42995,2017.0,ram,other,8,gas,67361.0,clean,automatic,4wd,other,truck,white,wa,46.0,-123.0,high,5102
6995,2009.0,toyota,excellent,4,gas,151220.0,clean,automatic,fwd,mid-size,sedan,grey,or,44.0,-123.0,low,710
6445,1929.0,ford,fair,4,gas,1223.0,missing,manual,rwd,other,other,black,me,44.0,-70.0,low,352
9900,1975.0,cadillac,excellent,8,gas,120000.0,clean,automatic,other,other,convertible,silver,mt,48.0,-114.0,medium,240
2995,2003.0,ford,excellent,6,gas,182835.0,clean,automatic,other,other,other,other,ca,37.0,-120.0,low,662
7500,2006.0,gmc,excellent,8,gas,175000.0,clean,automatic,4wd,other,truck,red,il,42.0,-88.0,low,437
34900,2012.0,ford,good,8,gas,164279.0,clean,automatic,rwd,full-size,truck,white,ca,37.0,-122.0,high,3638
30590,2017.0,audi,good,6,gas,24238.0,clean,automatic,other,other,sedan,white,ca,34.0,-84.0,high,4489
7000,1979.0,dodge,good,8,gas,750.0,clean,automatic,rwd,compact,pickup,other,az,35.0,-112.0,low,404
33990,2017.0,jeep,good,6,other,34152.0,clean,other,4wd,other,SUV,white,oh,39.0,-85.0,high,4940
3800,2006.0,ford,good,6,gas,63000.0,clean,automatic,other,full-size,sedan,white,fl,26.0,-80.0,low,106
19899,2016.0,cadillac,other,0,gas,96211.0,clean,automatic,fwd,other,other,other,il,38.0,-94.0,medium,14261
17995,2014.0,toyota,excellent,4,gas,35563.0,clean,automatic,fwd,full-size,sedan,red,ak,61.0,-150.0,medium,1300
22590,2019.0,mitsubishi,good,0,gas,8577.0,clean,other,other,other,other,black,mi,43.0,-85.0,high,4203
37500,2016.0,porsche,good,0,other,47969.0,clean,automatic,other,other,other,black,fl,30.0,-82.0,high,2804
38340,2015.0,ford,excellent,8,diesel,51486.0,rebuilt,automatic,4wd,full-size,truck,white,wi,44.0,-90.0,high,398
2500,2008.0,other,good,6,gas,90000.0,clean,automatic,other,full-size,sedan,custom,ga,34.0,-84.0,low,547
5900,2008.0,honda,other,0,gas,127000.0,rebuilt,manual,other,other,other,other,id,42.0,-115.0,low,241
10995,2008.0,ford,other,8,gas,149245.0,clean,automatic,other,other,van,white,va,38.0,-77.0,medium,1077
4000,2010.0,mazda,excellent,4,gas,158000.0,clean,automatic,fwd,mid-size,mini-van,grey,oh,41.0,-81.0,low,657
15450,2011.0,infiniti,other,0,gas,151880.0,clean,automatic,other,other,other,other,oh,41.0,-82.0,medium,1782
6995,2005.0,ford,other,8,gas,161234.0,clean,automatic,4wd,other,SUV,red,or,45.0,-123.0,low,2843
15988,2013.0,toyota,excellent,6,gas,138733.0,clean,automatic,fwd,mid-size,SUV,white,al,31.0,-88.0,medium,644
4975,2008.0,saturn,excellent,4,gas,156121.0,clean,automatic,fwd,compact,sedan,custom,wi,42.0,-88.0,low,2740
21995,2014.0,ram,excellent,8,gas,82004.0,clean,automatic,4wd,other,pickup,black,nj,41.0,-74.0,medium,1147
13995,2005.0,ford,other,8,gas,105179.0,clean,automatic,4wd,other,truck,silver,wa,47.0,-120.0,medium,3428
51990,2015.0,chevrolet,good,8,gas,7389.0,clean,other,rwd,other,convertible,black,ks,39.0,-97.0,high,4237
15000,2010.0,gmc,good,8,gas,145000.0,salvage,automatic,4wd,other,pickup,silver,or,45.0,-123.0,medium,762
13625,2014.0,subaru,excellent,0,gas,128649.0,clean,automatic,4wd,other,SUV,other,mt,46.0,-111.0,medium,4759
30990,2014.0,jaguar,good,6,gas,71835.0,clean,other,rwd,other,other,white,ga,34.0,-84.0,high,3965
10122,2018.0,mitsubishi,good,3,gas,41966.0,clean,automatic,fwd,other,sedan,silver,ca,39.0,-121.0,medium,3072
43590,2017.0,lincoln,good,6,gas,28475.0,clean,automatic,4wd,other,SUV,black,wi,44.0,-88.0,high,4092
33990,2018.0,alfa-romeo,good,0,gas,23753.0,clean,other,other,other,hatchback,other,nc,36.0,-83.0,high,3909
34999,2004.0,gmc,excellent,0,diesel,99890.0,clean,automatic,4wd,other,pickup,black,co,40.0,-105.0,high,3521
9718,2012.0,jeep,excellent,6,gas,0.0,other,automatic,4wd,other,SUV,other,ca,34.0,-119.0,medium,5133
8950,2004.0,ram,excellent,8,gas,163260.0,clean,automatic,4wd,full-size,pickup,blue,nc,36.0,-78.0,low,1061
5495,2008.0,gmc,other,0,gas,169118.0,clean,automatic,other,other,other,other,mi,43.0,-84.0,low,4321
17990,2017.0,toyota,good,0,gas,34632.0,clean,other,fwd,other,hatchback,black,ca,39.0,-121.0,medium,4419
31990,2015.0,chevrolet,good,8,gas,52086.0,clean,automatic,4wd,full-size,truck,blue,ks,38.0,-97.0,high,2334
16995,1994.0,chevrolet,other,8,gas,12779.0,clean,manual,rwd,other,other,black,oh,41.0,-81.0,medium,1971
7750,2014.0,toyota,good,4,gas,85000.0,clean,manual,other,other,other,black,tx,30.0,-98.0,low,1034
3990,2003.0,saturn,good,4,gas,70659.0,clean,automatic,fwd,other,other,red,wi,44.0,-91.0,low,152
10499,2004.0,ford,other,8,gas,180908.0,clean,automatic,4wd,other,pickup,blue,ca,38.0,-121.0,medium,1247
49999,2017.0,ram,other,0,diesel,52986.0,clean,automatic,4wd,other,truck,red,wa,48.0,-122.0,high,4643
31500,1956.0,ford,excellent,8,gas,112000.0,clean,automatic,rwd,other,other,white,ca,34.0,-119.0,high,896
11900,2014.0,toyota,excellent,4,gas,113847.0,clean,automatic,other,other,other,other,me,44.0,-70.0,medium,402
11968,2014.0,cadillac,other,6,gas,126378.0,clean,automatic,fwd,mid-size,SUV,black,tx,35.0,-102.0,medium,340
18999,2020.0,honda,other,0,gas,11298.0,clean,automatic,fwd,other,other,other,nj,40.0,-74.0,medium,5515
9995,2009.0,cadillac,excellent,8,gas,42132.0,clean,automatic,rwd,full-size,sedan,silver,ri,42.0,-73.0,medium,1651
36944,2015.0,ford,other,0,gas,100003.0,clean,automatic,4wd,other,pickup,silver,me,43.0,-71.0,high,2564
24500,2003.0,chevrolet,excellent,8,gas,12711.0,clean,automatic,rwd,full-size,truck,red,fl,27.0,-82.0,high,1528
17500,2000.0,ford,other,0,diesel,111000.0,clean,manual,other,other,other,other,pa,41.0,-80.0,medium,125
20590,2015.0,audi,good,0,gas,30786.0,clean,other,fwd,other,sedan,other,nj,40.0,-75.0,medium,4322
7750,2010.0,jeep,good,6,gas,169700.0,clean,automatic,4wd,full-size,SUV,silver,ks,39.0,-95.0,low,1132
5000,2006.0,toyota,good,4,gas,151945.0,clean,automatic,fwd,other,other,grey,az,35.0,-111.0,low,590
17990,2017.0,ford,good,0,other,21019.0,clean,other,fwd,other,sedan,red,mi,43.0,-86.0,medium,4169
8500,2009.0,bmw,excellent,6,gas,78327.0,clean,automatic,rwd,full-size,sedan,blue,nc,35.0,-81.0,low,922
21990,2015.0,cadillac,other,0,gas,50000.0,clean,automatic,other,other,sedan,other,tn,36.0,-84.0,medium,257
2300,2012.0,nissan,fair,4,gas,123000.0,clean,automatic,other,other,other,white,dc,39.0,-77.0,low,335
99700,2006.0,other,other,0,diesel,10000.0,clean,automatic,4wd,other,other,other,pa,39.0,-75.0,high,887
14998,2014.0,dodge,excellent,6,gas,98246.0,clean,automatic,4wd,other,SUV,other,ca,39.0,-121.0,medium,7152
36990,2018.0,ram,good,8,gas,27716.0,clean,other,4wd,other,pickup,blue,tx,29.0,-98.0,high,4469
32990,2020.0,bmw,good,0,other,8468.0,clean,other,fwd,other,other,black,ca,33.0,-117.0,high,4640
16990,2016.0,fiat,good,0,other,35348.0,clean,other,fwd,other,hatchback,black,ma,42.0,-72.0,medium,4018
6800,2011.0,bmw,like new,6,gas,117000.0,clean,automatic,rwd,full-size,sedan,black,ca,34.0,-119.0,low,1076
22900,2017.0,infiniti,excellent,4,gas,31252.0,clean,automatic,rwd,other,sedan,black,ca,34.0,-118.0,high,5070
5900,2002.0,chevrolet,good,0,gas,178005.0,clean,automatic,4wd,other,wagon,green,il,42.0,-92.0,low,6160
10695,2007.0,nissan,excellent,6,gas,70019.0,clean,automatic,other,other,SUV,silver,ca,33.0,-117.0,medium,1176
7795,2005.0,lexus,excellent,6,gas,154795.0,clean,automatic,4wd,other,SUV,other,ny,43.0,-78.0,low,840
4950,2009.0,nissan,other,0,gas,140.0,clean,automatic,other,other,other,other,tx,26.0,-97.0,low,364
37995,2014.0,ram,other,6,diesel,185505.0,clean,automatic,4wd,other,pickup,other,tx,30.0,-95.0,high,1871
9999,2012.0,volkswagen,other,4,gas,96226.0,clean,other,4wd,other,SUV,white,or,44.0,-123.0,medium,4402
8197,2005.0,chevrolet,excellent,8,gas,210587.0,other,automatic,4wd,other,truck,other,ks,39.0,-95.0,low,4852
18590,2017.0,mazda,good,0,gas,34723.0,clean,other,fwd,other,hatchback,blue,oh,41.0,-82.0,medium,4217
71977,2018.0,ford,excellent,8,diesel,32158.0,clean,automatic,4wd,other,pickup,grey,id,47.0,-122.0,high,10498
3999,2010.0,nissan,excellent,4,gas,98080.0,clean,automatic,fwd,compact,sedan,black,ia,42.0,-92.0,low,3089
8195,2012.0,honda,like new,4,gas,105750.0,clean,automatic,fwd,mid-size,sedan,blue,va,38.0,-77.0,low,1436
17950,2012.0,ford,excellent,8,gas,127166.0,clean,automatic,rwd,full-size,truck,white,wa,47.0,-122.0,medium,1427
19400,2001.0,ford,excellent,8,diesel,233000.0,clean,automatic,4wd,other,truck,white,ca,34.0,-119.0,medium,804
7500,1989.0,honda,excellent,0,gas,123000.0,clean,manual,other,other,other,other,nh,44.0,-71.0,low,805
1988,2002.0,chrysler,other,0,gas,155379.0,clean,automatic,other,other,SUV,black,ct,42.0,-73.0,low,1299
700,2013.0,hyundai,other,0,gas,122000.0,clean,automatic,other,other,other,other,fl,30.0,-82.0,low,1129
37990,2018.0,audi,good,0,other,49822.0,clean,other,other,other,sedan,black,oh,41.0,-82.0,high,4134
11995,2011.0,audi,excellent,6,gas,103000.0,clean,automatic,4wd,other,SUV,grey,me,43.0,-72.0,medium,983
7900,2011.0,jeep,good,6,gas,177000.0,clean,automatic,4wd,other,other,red,mi,43.0,-83.0,low,2162
5450,2005.0,toyota,like new,4,gas,154000.0,clean,automatic,fwd,other,sedan,silver,tx,31.0,-98.0,low,1750
13991,2013.0,ram,other,0,gas,119206.0,clean,automatic,fwd,other,pickup,black,fl,28.0,-82.0,medium,2020
9734,2016.0,kia,other,4,gas,89504.0,clean,automatic,fwd,other,wagon,grey,ky,39.0,-85.0,medium,4112
4600,2008.0,toyota,excellent,4,hybrid,175000.0,clean,automatic,fwd,mid-size,sedan,silver,ia,42.0,-92.0,low,3118
6500,2011.0,toyota,excellent,4,gas,191000.0,clean,automatic,fwd,full-size,sedan,red,nc,36.0,-80.0,low,798
21500,2012.0,ford,excellent,8,diesel,169615.0,clean,automatic,rwd,full-size,truck,white,fl,27.0,-80.0,medium,2261
5500,2007.0,mercedes-benz,excellent,6,gas,148000.0,clean,automatic,other,other,sedan,other,ca,34.0,-116.0,low,6281
42995,2014.0,ford,other,10,gas,83664.0,clean,other,4wd,other,truck,white,nc,36.0,-82.0,high,3891
12944,2004.0,ford,other,0,diesel,160349.0,clean,automatic,4wd,other,pickup,other,ma,43.0,-71.0,medium,2689
25990,2019.0,ram,good,8,gas,12302.0,clean,other,other,other,pickup,white,mo,38.0,-93.0,high,4682
36995,2014.0,mercedes-benz,excellent,6,diesel,61792.0,other,automatic,other,other,van,other,ca,38.0,-122.0,high,4807
31590,2019.0,honda,good,6,gas,11397.0,clean,other,other,other,pickup,silver,tn,36.0,-84.0,high,4151
18590,2018.0,honda,good,0,gas,28942.0,clean,other,fwd,other,sedan,white,ct,41.0,-73.0,medium,4223
32990,2020.0,chevrolet,good,6,gas,11901.0,clean,other,other,other,other,silver,ga,34.0,-84.0,high,4053
34999,2017.0,ford,other,6,gas,35601.0,clean,automatic,4wd,other,truck,other,or,48.0,-122.0,high,6157
13900,2011.0,buick,other,0,gas,82794.0,clean,automatic,fwd,other,other,silver,sc,34.0,-79.0,medium,3170
16750,2014.0,ram,excellent,8,gas,111327.0,clean,automatic,4wd,other,pickup,red,mn,46.0,-100.0,medium,4024
500,2013.0,ford,other,0,gas,97000.0,clean,automatic,other,other,other,other,ri,42.0,-71.0,low,445
38495,2018.0,ford,other,0,gas,18472.0,clean,automatic,other,other,other,other,nj,40.0,-74.0,high,3277
19995,2015.0,ford,other,0,gas,150000.0,clean,automatic,other,other,other,other,tn,35.0,-85.0,medium,546
11917,2017.0,hyundai,like new,4,gas,51548.0,clean,automatic,fwd,other,sedan,red,ca,40.0,-122.0,medium,376
42980,1994.0,other,other,0,gas,56411.0,clean,automatic,rwd,other,sedan,white,nv,36.0,-115.0,high,2214
74000,2019.0,ford,excellent,8,diesel,20000.0,lien,automatic,4wd,full-size,truck,white,mi,42.0,-86.0,high,166
27990,2012.0,toyota,good,6,gas,67245.0,clean,other,4wd,other,pickup,silver,nc,36.0,-80.0,high,4611
45995,2017.0,rover,other,0,gas,40951.0,clean,automatic,other,other,other,other,tx,26.0,-98.0,high,1684
31995,2017.0,chevrolet,excellent,8,gas,101870.0,clean,automatic,4wd,full-size,truck,black,wi,43.0,-88.0,high,4593
24590,2019.0,chevrolet,good,0,other,41148.0,clean,other,rwd,other,other,silver,az,32.0,-111.0,high,4368
10500,2011.0,ford,good,8,gas,245000.0,clean,automatic,4wd,full-size,pickup,white,pa,40.0,-80.0,medium,197
22995,2014.0,infiniti,other,0,gas,134008.0,clean,automatic,4wd,other,SUV,black,pa,41.0,-74.0,high,2280
9900,2008.0,ford,other,8,gas,80000.0,clean,automatic,rwd,other,bus,white,ma,42.0,-73.0,medium,1052
11995,2007.0,chevrolet,other,0,gas,147000.0,clean,automatic,other,other,other,other,ky,38.0,-85.0,medium,3539
15990,2016.0,other,good,0,gas,40668.0,clean,other,fwd,other,hatchback,red,ny,43.0,-79.0,medium,4572
22990,2018.0,honda,good,0,other,39082.0,clean,other,fwd,other,sedan,red,pa,40.0,-77.0,high,4198
11999,2012.0,bmw,excellent,4,gas,87887.0,other,other,other,other,sedan,other,ca,39.0,-121.0,medium,4784
27991,2019.0,volkswagen,other,6,gas,47382.0,clean,automatic,4wd,full-size,SUV,blue,tx,30.0,-96.0,high,8718
8000,2007.0,volvo,other,0,diesel,1430000.0,clean,manual,other,other,other,other,fl,27.0,-82.0,low,305
2500,1988.0,ram,good,4,gas,94057.0,clean,automatic,rwd,other,pickup,blue,wv,39.0,-78.0,low,165
14995,2008.0,mitsubishi,other,4,diesel,145312.0,other,automatic,rwd,other,other,white,nc,30.0,-82.0,medium,2446
4495,2010.0,hyundai,other,0,gas,143616.0,clean,automatic,other,other,sedan,silver,nc,36.0,-79.0,low,2238
750,1991.0,other,good,8,gas,70000.0,clean,manual,rwd,other,other,other,ny,43.0,-71.0,low,561
27990,2019.0,toyota,good,0,other,31604.0,clean,other,fwd,other,van,white,fl,28.0,-83.0,high,4040
4000,2003.0,honda,other,0,gas,128000.0,clean,automatic,other,full-size,sedan,silver,nj,41.0,-74.0,low,876
16990,2017.0,dodge,other,0,gas,36717.0,clean,automatic,fwd,other,wagon,white,or,45.0,-123.0,medium,4371
3800,2011.0,nissan,other,0,gas,155000.0,rebuilt,automatic,other,other,other,other,al,33.0,-84.0,low,293
11995,2017.0,nissan,excellent,4,gas,90338.0,clean,other,other,other,sedan,other,ca,34.0,-119.0,medium,5355
45999,2019.0,gmc,other,0,gas,8628.0,clean,automatic,4wd,other,truck,white,wa,46.0,-119.0,high,4351
15999,2015.0,hyundai,other,4,hybrid,43205.0,clean,automatic,fwd,other,sedan,white,or,44.0,-123.0,medium,4169
69995,2017.0,ford,excellent,8,diesel,27216.0,clean,automatic,4wd,full-size,truck,white,ca,36.0,-119.0,high,851
16995,2014.0,honda,good,6,gas,122903.0,clean,automatic,rwd,full-size,van,grey,ca,35.0,-121.0,medium,4138
7995,2004.0,ram,other,0,gas,121276.0,clean,automatic,other,other,other,other,mi,43.0,-84.0,low,2275
7990,2011.0,chevrolet,other,4,gas,85000.0,clean,automatic,other,other,other,white,mn,46.0,-95.0,low,1123
16488,2015.0,volvo,other,0,gas,1.0,clean,automatic,other,other,other,other,nc,36.0,-80.0,medium,3178
23995,2001.0,chevrolet,other,8,gas,72970.0,clean,manual,rwd,other,coupe,black,wv,41.0,-81.0,high,5011
2500,2006.0,nissan,good,0,gas,163000.0,clean,manual,fwd,full-size,sedan,silver,fl,30.0,-82.0,low,68
9909,2009.0,ford,excellent,6,gas,160952.0,clean,automatic,fwd,other,wagon,black,ca,40.0,-122.0,medium,351
29755,2017.0,cadillac,excellent,6,gas,47366.0,clean,automatic,4wd,other,sedan,grey,mi,43.0,-86.0,high,1707
13990,2005.0,gmc,excellent,8,gas,49276.0,clean,automatic,rwd,full-size,truck,grey,nd,48.0,-97.0,medium,150
6300,2007.0,ford,good,8,gas,109000.0,clean,automatic,4wd,full-size,SUV,other,ct,41.0,-72.0,low,316
30500,2013.0,jeep,like new,8,gas,129000.0,clean,automatic,4wd,full-size,SUV,white,il,39.0,-90.0,high,1111
67995,2017.0,ford,other,0,other,104583.0,clean,automatic,4wd,other,pickup,white,tx,30.0,-98.0,high,2804
32590,2020.0,lexus,good,0,gas,16400.0,clean,other,rwd,other,sedan,silver,fl,27.0,-82.0,high,4429
12950,2008.0,mercedes-benz,other,0,gas,54342.0,clean,automatic,other,other,other,other,wi,45.0,-92.0,medium,2104
10358,2012.0,honda,like new,6,gas,112988.0,rebuilt,automatic,fwd,full-size,sedan,black,al,35.0,-87.0,medium,665
32900,2018.0,ram,other,8,gas,37576.0,clean,automatic,4wd,other,other,other,id,47.0,-122.0,high,7264
32981,2015.0,chevrolet,other,8,gas,92546.0,clean,automatic,4wd,other,truck,white,co,40.0,-105.0,high,6033
4932,2002.0,ford,good,6,gas,202548.0,clean,automatic,rwd,mid-size,truck,silver,sc,35.0,-82.0,low,911
52498,2016.0,gmc,other,0,diesel,96603.0,clean,automatic,4wd,other,other,black,nc,36.0,-80.0,high,2160
38990,2020.0,cadillac,good,6,gas,19715.0,clean,other,fwd,other,SUV,brown,nc,36.0,-83.0,high,3879
9999,2008.0,chevrolet,other,0,gas,142315.0,clean,automatic,4wd,other,pickup,blue,ky,38.0,-86.0,medium,2616
18900,2012.0,chevrolet,other,0,diesel,231585.0,clean,automatic,other,other,other,other,ky,40.0,-85.0,medium,303
21995,2013.0,chevrolet,like new,8,other,121173.0,clean,automatic,rwd,other,pickup,black,tx,32.0,-95.0,medium,2566
44867,2016.0,ford,other,0,diesel,133600.0,clean,automatic,other,other,other,other,va,36.0,-80.0,high,2182
18900,2012.0,dodge,other,0,gas,140000.0,clean,automatic,other,other,other,other,mi,42.0,-85.0,medium,742
38990,2019.0,ford,excellent,0,gas,15104.0,clean,automatic,rwd,other,other,white,ca,37.0,-120.0,high,5677
37990,2016.0,toyota,good,8,gas,22870.0,clean,other,4wd,other,pickup,black,in,39.0,-87.0,high,4653
33990,2020.0,infiniti,good,0,other,19042.0,clean,other,other,other,hatchback,brown,pa,41.0,-75.0,high,3952
36995,2019.0,dodge,other,8,gas,17534.0,clean,automatic,rwd,other,other,grey,fl,29.0,-81.0,high,936
2500,2008.0,pontiac,fair,6,gas,119000.0,clean,automatic,fwd,mid-size,convertible,black,ca,40.0,-120.0,low,190
15487,2015.0,chevrolet,good,4,gas,90251.0,clean,automatic,rwd,full-size,truck,white,wi,43.0,-89.0,medium,20742
29999,2010.0,chevrolet,other,0,gas,58015.0,clean,automatic,other,compact,coupe,black,oh,41.0,-82.0,high,1794
42990,2014.0,ford,other,0,diesel,69827.0,clean,automatic,4wd,other,pickup,white,ma,43.0,-71.0,high,2544
29990,2018.0,lexus,good,0,other,15923.0,clean,other,other,other,hatchback,white,va,37.0,-80.0,high,3843
20995,2016.0,dodge,other,0,gas,95535.0,clean,automatic,other,other,other,other,mi,42.0,-83.0,medium,934
2400,2004.0,jeep,fair,6,gas,187000.0,clean,automatic,rwd,mid-size,SUV,grey,ma,42.0,-71.0,low,522
13500,2006.0,toyota,good,6,gas,108000.0,clean,manual,4wd,other,pickup,black,ny,42.0,-74.0,medium,955
6995,2011.0,gmc,other,6,gas,179758.0,clean,automatic,fwd,mid-size,SUV,black,mi,43.0,-83.0,low,703
8950,2005.0,chevrolet,excellent,8,gas,193000.0,clean,automatic,4wd,other,other,black,pa,40.0,-77.0,low,267
7995,2011.0,ford,good,6,gas,85000.0,clean,automatic,fwd,full-size,sedan,custom,vt,43.0,-72.0,low,3059
83877,2020,other,other,8,diesel,25363.0,other,automatic,4wd,other,pickup,white,az,33.0,-112.0,high,6148
6495,2010.0,chevrolet,other,0,gas,160000.0,clean,automatic,other,other,other,other,ny,43.0,-76.0,low,237
3000,2005.0,audi,other,8,gas,160000.0,clean,automatic,4wd,other,wagon,other,ny,42.0,-74.0,low,151
4995,2002.0,saturn,like new,4,gas,64000.0,clean,automatic,fwd,mid-size,coupe,orange,oh,40.0,-83.0,low,1524
10495,2013.0,kia,good,6,gas,148000.0,lien,automatic,4wd,other,SUV,white,ar,35.0,-92.0,medium,101
28590,2017.0,ram,good,0,other,41816.0,clean,other,4wd,other,pickup,other,pa,41.0,-77.0,high,4437
19990,2013.0,other,good,0,gas,41512.0,clean,other,rwd,other,coupe,blue,sc,34.0,-81.0,medium,4595
13995,2012.0,audi,excellent,0,gas,99695.0,clean,automatic,4wd,other,SUV,black,co,40.0,-105.0,medium,5796
37999,2016.0,chevrolet,other,0,diesel,151913.0,clean,automatic,other,other,other,other,tx,31.0,-98.0,high,2808
44990,2020.0,gmc,good,0,gas,3602.0,clean,other,4wd,other,pickup,black,ca,34.0,-84.0,high,4318
37590,2019.0,acura,good,0,other,30356.0,clean,other,other,other,other,silver,fl,25.0,-80.0,high,4462
18900,2013.0,dodge,excellent,6,gas,129711.0,other,automatic,other,other,SUV,other,ca,34.0,-118.0,medium,4170
34990,2017.0,chevrolet,good,0,other,30559.0,clean,other,4wd,other,pickup,white,nc,36.0,-83.0,high,4384
2300,1987.0,toyota,other,0,gas,135000.0,clean,manual,other,other,other,other,tn,36.0,-84.0,low,239
3999,1994.0,other,fair,4,gas,1.0,clean,automatic,fwd,other,sedan,white,fl,27.0,-83.0,low,973
5500,2007.0,toyota,excellent,4,gas,139634.0,clean,automatic,fwd,mid-size,sedan,blue,va,38.0,-78.0,low,1244
26991,2020.0,ford,other,4,gas,33920.0,clean,automatic,4wd,other,sedan,blue,ak,61.0,-150.0,high,3474
24244,2018.0,chevrolet,other,0,gas,34565.0,clean,automatic,rwd,other,other,white,ca,37.0,-122.0,high,4036
25426,2019.0,jeep,excellent,6,gas,27191.0,clean,automatic,4wd,other,SUV,silver,il,42.0,-91.0,high,3380
12990,2013.0,volkswagen,excellent,4,gas,92209.0,clean,automatic,fwd,mid-size,hatchback,blue,nd,48.0,-97.0,medium,346
44900,2014.0,ford,excellent,8,diesel,114000.0,clean,automatic,4wd,other,truck,black,nj,40.0,-74.0,high,383
8500,2007.0,bmw,excellent,6,gas,101315.0,clean,automatic,rwd,mid-size,other,silver,ca,39.0,-121.0,low,16728
13000,2016.0,toyota,like new,4,gas,77214.0,clean,automatic,fwd,mid-size,sedan,custom,ny,42.0,-77.0,medium,575
20000,2011.0,ford,good,0,diesel,266747.0,clean,automatic,other,other,other,other,nm,35.0,-107.0,medium,537
36990,2018.0,jeep,good,6,gas,30731.0,clean,other,4wd,other,other,white,in,40.0,-85.0,high,5017
41900,2017.0,ford,other,0,gas,42420.0,clean,automatic,other,other,other,other,fl,27.0,-80.0,high,151
10500,2014.0,hyundai,other,4,hybrid,148811.0,clean,automatic,fwd,other,sedan,white,mo,37.0,-93.0,medium,2616
3000,1966.0,other,fair,8,gas,116000.0,clean,automatic,rwd,full-size,sedan,blue,va,38.0,-78.0,low,631
15590,2016.0,chevrolet,good,0,gas,45387.0,clean,other,fwd,other,sedan,white,nj,40.0,-75.0,medium,4332
4500,2008.0,nissan,good,6,gas,153000.0,clean,automatic,fwd,mid-size,coupe,silver,la,33.0,-94.0,low,110
8500,2007.0,dodge,good,6,diesel,162.0,clean,manual,4wd,full-size,pickup,white,ca,38.0,-121.0,low,356
2499,2006.0,chevrolet,other,6,gas,142000.0,clean,automatic,fwd,other,other,silver,mn,44.0,-92.0,low,199
5500,2012.0,ford,other,6,other,135918.0,clean,automatic,fwd,other,sedan,silver,ca,39.0,-122.0,low,10809
7950,2009.0,toyota,other,4,gas,175286.0,clean,automatic,fwd,other,sedan,silver,nc,35.0,-79.0,low,1483
7850,2007.0,toyota,other,0,gas,168000.0,clean,automatic,fwd,other,sedan,other,in,42.0,-86.0,low,552
40995,2019.0,chevrolet,other,8,gas,67273.0,clean,automatic,4wd,other,truck,blue,id,43.0,-114.0,high,5067
2800,2007.0,honda,excellent,6,gas,226006.0,clean,automatic,fwd,mid-size,mini-van,silver,va,38.0,-77.0,low,496
43499,2020.0,chevrolet,other,0,gas,28710.0,clean,automatic,other,other,other,other,ga,30.0,-83.0,high,1661
49995,2015.0,ford,other,0,gas,92178.0,clean,automatic,other,other,other,other,ga,34.0,-81.0,high,1098
17464,2017.0,volkswagen,excellent,4,gas,31532.0,clean,automatic,fwd,compact,sedan,grey,oh,40.0,-83.0,medium,6728
4500,2006.0,mercedes-benz,good,6,gas,145405.0,clean,automatic,fwd,mid-size,SUV,other,tx,29.0,-98.0,low,190
16000,1970.0,volkswagen,like new,4,gas,60000.0,clean,manual,rwd,sub-compact,sedan,yellow,ca,39.0,-120.0,medium,257
8995,2007.0,bmw,like new,6,gas,122877.0,clean,automatic,rwd,mid-size,coupe,brown,tx,26.0,-98.0,low,1547
8500,2010.0,nissan,excellent,6,gas,115000.0,clean,automatic,4wd,full-size,SUV,grey,ny,41.0,-73.0,low,511
14999,2013.0,honda,excellent,0,gas,106405.0,clean,automatic,other,other,sedan,grey,ca,34.0,-118.0,medium,94
9499,2013.0,ford,other,0,gas,100217.0,clean,automatic,fwd,other,SUV,silver,ky,38.0,-86.0,low,2409
31590,2020.0,mazda,good,0,gas,2195.0,clean,other,rwd,other,other,other,mi,43.0,-85.0,high,4376
24990,2018.0,lincoln,good,0,gas,26175.0,clean,other,other,other,other,other,ca,38.0,-122.0,high,4070
21888,2015.0,jeep,other,0,gas,100811.0,clean,automatic,4wd,other,SUV,black,ri,43.0,-71.0,medium,2004
15990,2019.0,hyundai,good,0,gas,31913.0,clean,other,fwd,other,sedan,red,or,34.0,-84.0,medium,4084
7374,2014.0,ford,excellent,4,gas,80555.0,other,automatic,other,other,sedan,other,mi,43.0,-84.0,low,3698
28988,2012.0,jeep,good,6,gas,67090.0,clean,manual,4wd,other,other,white,ca,39.0,-121.0,high,3711
2200,2003.0,honda,good,4,gas,240000.0,clean,automatic,fwd,compact,sedan,black,oh,40.0,-83.0,low,190
35590,2020.0,lincoln,good,0,gas,1454.0,clean,other,fwd,other,other,other,sc,34.0,-81.0,high,3955
38000,2018.0,subaru,excellent,4,gas,34000.0,clean,manual,4wd,other,sedan,blue,ca,39.0,-121.0,high,303
10999,2012.0,toyota,other,4,gas,153750.0,clean,automatic,4wd,other,SUV,silver,nc,36.0,-79.0,medium,571
7500,2006.0,bmw,excellent,6,gas,107938.0,other,automatic,4wd,other,SUV,other,tn,36.0,-87.0,low,4995
4900,2010.0,nissan,other,0,gas,150000.0,clean,automatic,other,other,other,other,mn,45.0,-94.0,low,338
6500,2002.0,ram,excellent,8,gas,203000.0,clean,automatic,rwd,full-size,pickup,silver,ok,36.0,-99.0,low,116
